1 0 2 23
2 0 2 23
3 0 2 23
4 0 2 23
5 0 2 23
6 0 2 23
7 0 2 23
8 0 2 23
9 0 2 23
10 0 2 23
11 0 2 23
12 0 2 23
13 0 2 23
14 0 2 23
15 0 2 23
16 0 2 23
17 0 2 23
18 0 2 23
19 0 2 23
20 0 2 23
21 0 2 23
22 0 2 23
23 0 2 23
24 0 2 23
25 0 2 23
26 0 2 23
27 0 2 23
28 0 2 23
29 0 2 23
30 0 2 23
31 0 2 23
32 0 2 23
33 0 2 23
34 0 2 23
35 0 2 23
36 0 2 23
37 0 2 23
38 0 2 23
39 0 2 23
40 0 2 23
41 0 2 23
42 0 2 23
43 0 2 23
44 0 2 23
45 0 2 23
46 0 2 23
47 0 2 23
48 0 2 23
49 0 2 23
50 0 2 23
51 0 2 23
52 0 2 23
1 0 2 23
2 0 2 23
3 0 2 23
4 0 2 23
5 0 2 23
6 0 2 23
7 0 2 23
8 0 2 23
9 0 2 23
10 0 2 23
11 0 2 23
12 0 2 23
13 0 2 23
14 0 2 23
15 0 2 23
16 0 2 23
17 0 2 23
18 0 2 23
19 0 2 23
20 0 2 23
21 0 2 23
22 0 2 23
23 0 2 23
24 0 2 23
25 0 2 23
26 0 2 23
27 0 2 23
28 0 2 23
29 0 2 23
30 0 2 23
31 0 2 23
32 0 2 23
33 0 2 23
34 0 2 23
35 0 2 23
36 0 2 23
37 0 2 23
38 0 2 23
39 0 2 23
40 0 2 23
41 0 2 23
42 0 2 23
43 0 2 23
44 0 2 23
45 0 2 23
46 0 2 23
47 0 2 23
48 0 2 23
49 0 2 23
50 0 2 23
51 0 2 23
52 0 2 23
1 0 2 23
2 0 2 23
3 0 2 23
4 0 2 23
5 0 2 23
6 0 2 23
7 0 2 23
8 0 2 23
9 0 2 23
10 0 2 23
11 0 2 23
12 0 2 23
13 0 2 23
14 0 2 23
15 0 2 23
16 0 2 23
17 0 2 23
18 0 2 23
19 0 2 23
20 0 2 23
21 0 2 23
22 0 2 23
23 0 2 23
24 0 2 23
25 0 2 23
26 0 2 23
27 0 2 23
28 0 2 23
29 0 2 23
30 0 2 23
31 0 2 23
32 0 2 23
33 0 2 23
34 0 2 23
35 0 2 23
36 0 2 23
37 0 2 23
38 0 2 23
39 0 2 23
40 0 2 23
41 0 2 23
42 0 2 23
43 0 2 23
44 0 2 23
45 0 2 23
46 0 2 23
47 0 2 23
48 0 2 23
49 0 2 23
50 0 2 23
51 0 2 23
52 0 2 23
1 0 2 23
2 0 2 23
3 0 2 23
4 0 2 23
5 0 2 23
6 0 2 23
7 0 2 23
8 0 2 23
9 0 2 23
10 0 2 23
11 0 2 23
12 0 2 23
13 0 2 23
14 0 2 23
15 0 2 23
16 0 2 23
17 0 2 23
18 0 2 23
19 0 2 23
20 0 2 23
21 0 2 23
22 0 2 23
23 0 2 23
24 0 2 23
25 0 2 23
26 0 2 23
27 0 2 23
28 0 2 23
29 0 2 23
30 0 2 23
31 0 2 23
32 0 2 23
33 0 2 23
34 0 2 23
35 0 2 23
36 0 2 23
37 0 2 23
38 0 2 23
39 0 2 23
40 0 2 23
41 0 2 23
42 0 2 23
43 0 2 23
44 0 2 23
45 0 2 23
46 0 2 23
47 0 2 23
48 0 2 23
49 0 2 23
50 0 2 23
51 0 2 23
52 0 2 23
1 0 2 23
2 0 2 23
3 0 2 23
4 0 2 23
5 0 2 23
6 0 2 23
7 0 2 23
8 0 2 23
9 0 2 23
10 0 2 23
11 0 2 23
12 0 2 23
13 0 2 23
14 0 2 23
15 0 2 23
16 0 2 23
17 0 2 23
18 0 2 23
19 0 2 23
20 0 2 23
21 0 2 23
22 0 2 23
23 0 2 23
24 0 2 23
25 0 2 23
26 0 2 23
27 0 2 23
28 0 2 23
29 0 2 23
30 0 2 23
31 0 2 23
32 0 2 23
33 0 2 23
34 0 2 23
35 0 2 23
36 0 2 23
37 0 2 23
38 0 2 23
39 0 2 23
40 0 2 23
41 0 2 23
42 0 2 23
43 0 2 23
44 0 2 23
45 0 2 23
46 0 2 23
47 0 2 23
48 0 2 23
49 0 2 23
50 0 2 23
51 0 2 23
52 0 2 23
1 0 2 23
2 0 2 23
3 0 2 23
4 0 2 23
5 0 2 23
6 0 2 23
7 0 2 23
8 0 2 23
9 0 2 23
10 0 2 23
11 0 2 23
12 0 2 23
13 0 2 23
14 0 2 23
15 0 2 23
16 0 2 23
17 0 2 23
18 0 2 23
19 0 2 23
20 0 2 23
21 0 2 23
22 0 2 23
23 0 2 23
24 0 2 23
25 0 2 23
26 0 2 23
27 0 2 23
28 0 2 23
29 0 2 23
30 0 2 23
31 0 2 23
32 0 2 23
33 0 2 23
34 0 2 23
35 0 2 23
36 0 2 23
37 0 2 23
38 0 2 23
39 0 2 23
40 0 2 23
41 0 2 23
42 0 2 23
43 0 2 23
44 0 2 23
45 0 2 23
46 0 2 23
47 0 2 23
48 0 2 23
49 0 2 23
50 0 2 23
51 0 2 23
52 0 2 23
1 0 2 23
2 0 2 23
3 0 2 23
4 0 2 23
5 0 2 23
6 0 2 23
7 0 2 23
8 0 2 23
9 0 2 23
10 0 2 23
11 0 2 23
12 0 2 23
13 0 2 23
14 0 2 23
15 0 2 23
16 0 2 23
17 0 2 23
18 0 2 23
19 0 2 23
20 0 2 23
21 0 2 23
22 0 2 23
23 0 2 23
24 0 2 23
25 0 2 23
26 0 2 23
27 0 2 23
28 0 2 23
29 0 2 23
30 0 2 23
31 0 2 23
32 0 2 23
33 0 2 23
34 0 2 23
35 0 2 23
36 0 2 23
37 0 2 23
38 0 2 23
39 0 2 23
40 0 2 23
41 0 2 23
42 0 2 23
43 0 2 23
44 0 2 23
45 0 2 23
46 0 2 23
47 0 2 23
48 0 2 23
49 0 2 23
50 0 2 23
51 0 2 23
52 0 2 23
1 0 2 23
2 0 2 23
3 0 2 23
4 0 2 23
5 0 2 23
6 0 2 23
7 0 2 23
8 0 2 23
9 0 2 23
10 0 2 23
11 0 2 23
12 0 2 23
13 0 2 23
14 0 2 23
15 0 2 23
16 0 2 23
17 0 2 23
18 0 2 23
19 0 2 23
20 0 2 23
21 0 2 23
22 0 2 23
23 0 2 23
24 0 2 23
25 0 2 23
26 0 2 23
27 0 2 23
28 0 2 23
29 0 2 23
30 0 2 23
31 0 2 23
32 0 2 23
33 0 2 23
34 0 2 23
35 0 2 23
36 0 2 23
37 0 2 23
38 0 2 23
39 0 2 23
40 0 2 23
41 0 2 23
42 0 2 23
43 0 2 23
44 0 2 23
45 0 2 23
46 0 2 23
47 0 2 23
48 0 2 23
49 0 2 23
50 0 2 23
51 0 2 23
52 0 2 23
1 0 2 23
2 0 2 23
3 0 2 23
4 0 2 23
5 0 2 23
6 0 2 23
7 0 2 23
8 0 2 23
9 0 2 23
10 0 2 23
11 0 2 23
12 0 2 23
13 0 2 23
14 0 2 23
15 0 2 23
16 0 2 23
17 0 2 23
18 0 2 23
19 0 2 23
20 0 2 23
21 0 2 23
22 0 2 23
23 0 2 23
24 0 2 23
25 0 2 23
26 0 2 23
27 0 2 23
28 0 2 23
29 0 2 23
30 0 2 23
31 0 2 23
32 0 2 23
33 0 2 23
34 0 2 23
35 0 2 23
36 0 2 23
37 0 2 23
38 0 2 23
39 0 2 23
40 0 2 23
41 0 2 23
42 0 2 23
43 0 2 23
44 0 2 23
45 0 2 23
46 0 2 23
47 0 2 23
48 0 2 23
49 0 2 23
50 0 2 23
51 0 2 23
52 0 2 23
1 0 2 23
2 0 2 23
3 0 2 23
4 0 2 23
5 0 2 23
6 0 2 23
7 0 2 23
8 0 2 23
9 0 2 23
10 0 2 23
11 0 2 23
12 0 2 23
13 0 2 23
14 0 2 23
15 0 2 23
16 0 2 23
17 0 2 23
18 0 2 23
19 0 2 23
20 0 2 23
21 0 2 23
22 0 2 23
23 0 2 23
24 0 2 23
25 0 2 23
26 0 2 23
27 0 2 23
28 0 2 23
29 0 2 23
30 0 2 23
31 0 2 23
32 0 2 23
33 0 2 23
34 0 2 23
35 0 2 23
36 0 2 23
37 0 2 23
38 0 2 23
39 0 2 23
40 0 2 23
41 0 2 23
42 0 2 23
43 0 2 23
44 0 2 23
45 0 2 23
46 0 2 23
47 0 2 23
48 0 2 23
49 0 2 23
50 0 2 23
51 0 2 23
52 0 2 23
1 0 2 42
2 0 2 42
3 0 2 42
4 0 2 42
5 0 2 42
6 0 2 42
7 0 2 42
8 0 2 42
9 0 2 42
10 0 2 42
11 0 2 42
12 0 2 42
13 0 2 42
14 0 2 42
15 0 2 42
16 0 2 42
17 0 2 42
18 0 2 42
19 0 2 42
20 0 2 42
21 0 2 42
22 0 2 42
23 0 2 42
24 0 2 42
25 0 2 42
26 0 2 42
27 0 2 42
28 0 2 42
29 0 2 42
30 0 2 42
31 0 2 42
32 0 2 42
33 0 2 42
34 0 2 42
35 0 2 42
36 0 2 42
37 0 2 42
38 0 2 42
39 0 2 42
40 0 2 42
41 0 2 42
42 0 2 42
43 0 2 42
44 0 2 42
45 0 2 42
46 0 2 42
47 0 2 42
48 0 2 42
49 0 2 42
50 0 2 42
1 0 2 42
2 0 2 42
3 0 2 42
4 0 2 42
5 0 2 42
6 0 2 42
7 0 2 42
8 0 2 42
9 0 2 42
10 0 2 42
11 0 2 42
12 0 2 42
13 0 2 42
14 0 2 42
15 0 2 42
16 0 2 42
17 0 2 42
18 0 2 42
19 0 2 42
20 0 2 42
21 0 2 42
22 0 2 42
23 0 2 42
24 0 2 42
25 0 2 42
26 0 2 42
27 0 2 42
28 0 2 42
29 0 2 42
30 0 2 42
31 0 2 42
32 0 2 42
33 0 2 42
34 0 2 42
35 0 2 42
36 0 2 42
37 0 2 42
38 0 2 42
39 0 2 42
40 0 2 42
41 0 2 42
42 0 2 42
43 0 2 42
44 0 2 42
45 0 2 42
46 0 2 42
47 0 2 42
48 0 2 42
49 0 2 42
50 0 2 42
1 0 2 42
2 0 2 42
3 0 2 42
4 0 2 42
5 0 2 42
6 0 2 42
7 0 2 42
8 0 2 42
9 0 2 42
10 0 2 42
11 0 2 42
12 0 2 42
13 0 2 42
14 0 2 42
15 0 2 42
16 0 2 42
17 0 2 42
18 0 2 42
19 0 2 42
20 0 2 42
21 0 2 42
22 0 2 42
23 0 2 42
24 0 2 42
25 0 2 42
26 0 2 42
27 0 2 42
28 0 2 42
29 0 2 42
30 0 2 42
31 0 2 42
32 0 2 42
33 0 2 42
34 0 2 42
35 0 2 42
36 0 2 42
37 0 2 42
38 0 2 42
39 0 2 42
40 0 2 42
41 0 2 42
42 0 2 42
43 0 2 42
44 0 2 42
45 0 2 42
46 0 2 42
47 0 2 42
48 0 2 42
49 0 2 42
50 0 2 42
1 0 2 22
2 0 2 22
3 0 2 22
4 0 2 22
5 0 2 22
6 0 2 22
7 0 2 22
8 0 2 22
9 0 2 22
10 0 2 22
11 0 2 22
12 0 2 22
13 0 2 22
14 0 2 22
15 0 2 22
16 0 2 22
17 0 2 22
18 0 2 22
19 0 2 22
20 0 2 22
21 0 2 22
22 0 2 22
23 0 2 22
24 0 2 22
25 0 2 22
26 0 2 22
27 0 2 22
28 0 2 22
29 0 2 22
30 0 2 22
31 0 2 22
32 0 2 22
33 0 2 22
34 0 2 22
35 0 2 22
36 0 2 22
37 0 2 22
38 0 2 22
39 0 2 22
40 0 2 22
41 0 2 22
42 0 2 22
43 0 2 22
44 0 2 22
45 0 2 22
46 0 2 22
47 0 2 22
48 0 2 22
49 0 2 22
50 0 2 22
1 0 2 22
2 0 2 22
3 0 2 22
4 0 2 22
5 0 2 22
6 0 2 22
7 0 2 22
8 0 2 22
9 0 2 22
10 0 2 22
11 0 2 22
12 0 2 22
13 0 2 22
14 0 2 22
15 0 2 22
16 0 2 22
17 0 2 22
18 0 2 22
19 0 2 22
20 0 2 22
21 0 2 22
22 0 2 22
23 0 2 22
24 0 2 22
25 0 2 22
26 0 2 22
27 0 2 22
28 0 2 22
29 0 2 22
30 0 2 22
31 0 2 22
32 0 2 22
33 0 2 22
34 0 2 22
35 0 2 22
36 0 2 22
37 0 2 22
38 0 2 22
39 0 2 22
40 0 2 22
41 0 2 22
42 0 2 22
43 0 2 22
44 0 2 22
45 0 2 22
46 0 2 22
47 0 2 22
48 0 2 22
49 0 2 22
50 0 2 22
1 0 2 22
2 0 2 22
3 0 2 22
4 0 2 22
5 0 2 22
6 0 2 22
7 0 2 22
8 0 2 22
9 0 2 22
10 0 2 22
11 0 2 22
12 0 2 22
13 0 2 22
14 0 2 22
15 0 2 22
16 0 2 22
17 0 2 22
18 0 2 22
19 0 2 22
20 0 2 22
21 0 2 22
22 0 2 22
23 0 2 22
24 0 2 22
25 0 2 22
26 0 2 22
27 0 2 22
28 0 2 22
29 0 2 22
30 0 2 22
31 0 2 22
32 0 2 22
33 0 2 22
34 0 2 22
35 0 2 22
36 0 2 22
37 0 2 22
38 0 2 22
39 0 2 22
40 0 2 22
41 0 2 22
42 0 2 22
43 0 2 22
44 0 2 22
45 0 2 22
